,Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,name,price,currency,terms,section,season,material,origin
2033,201413,End-cap,No,clothing,No,1009,HIGH-WAIST FAUX LEATHER PUFFER JACKET BEIGE,19.95,USD,shoes,WOMAN,Autumn,Wool,Vietnam
2034,201414,Aisle,Yes,clothing,Yes,1488,FAUX SUEDE OVERSHIRT NAVY,16.99,USD,jackets,WOMAN,Spring,Linen,Vietnam
2035,201415,Aisle,Yes,clothing,Yes,1173,CROPPED FAUX SHEARLING PLAID JACKET GREY,61.95,USD,sweaters,WOMAN,Autumn,Viscose,China
2036,201416,Aisle,Yes,clothing,Yes,1607,TAILORED ABSTRACT JACQUARD SWEATER CHARCOAL,48.99,USD,jackets,WOMAN,Winter,Wool Blend,Cambodia
2037,201417,End-cap,No,clothing,No,961,METAL BEAD KNIT SWEATER ECRU,39.99,USD,sweaters,WOMAN,Autumn,Wool,Bangladesh
2038,201418,Aisle,Yes,clothing,No,1416,ABSTRACT PRINT T-SHIRT KHAKI,27.95,USD,t-shirts,MAN,Summer,Linen Blend,Turkey
2039,201419,End-cap,Yes,clothing,Yes,1325,RIBBED CONTRAST INTERIOR SWEATER KHAKI,28.95,USD,t-shirts,MAN,Winter,Wool Blend,Bangladesh
2040,201420,End-cap,No,clothing,No,859,SATIN HERRINGBONE TEXTURED JACKET ECRU,35.0,USD,jackets,MAN,Autumn,Denim,Vietnam
2041,201421,Aisle,Yes,clothing,No,1398,STRETCH RIBBED KNIT T-SHIRT BROWN,53.0,USD,jackets,WOMAN,Summer,Linen,Bangladesh
2042,201422,Front of Store,Yes,clothing,No,1784,RETRO RUNNING SNEAKERS SAND,18.95,USD,jackets,WOMAN,Winter,Cotton,China
2043,201423,Front of Store,No,clothing,No,984,TAILORED FAUX SHEARLING LINED SUEDE BOOTS OLIVE,19.95,USD,t-shirts,WOMAN,Spring,Polyester,Spain
2044,201424,Aisle,No,clothing,No,1009,SLIM TEXT T-SHIRT WHITE,25.99,USD,jackets,WOMAN,Summer,Linen,China
2045,201425,Aisle,Yes,clothing,No,1262,JACQUARD DENIM JACKET BLACK,31.99,USD,shoes,WOMAN,Autumn,Denim,Bangladesh
2046,201426,Aisle,No,clothing,No,867,CONTRAST SOLE LEATHER SNEAKERS WHITE,55.99,USD,jackets,MAN,Winter,Wool,China
2047,201427,End-cap,No,clothing,Yes,830,SLIM PAINT PRINT OVERSHIRT BLACK,25.99,USD,jackets,WOMAN,Autumn,Denim,Vietnam
2048,201428,End-cap,No,clothing,No,699,TAILORED TASSEL LEATHER LOAFERS BROWN,89.99,USD,shoes,WOMAN,Spring,Viscose,Bangladesh
2049,201429,Front of Store,No,clothing,No,953,STRUCTURED PUFFER JACKET WITH POUCH POCKET BROWN,25.95,USD,shoes,WOMAN,Autumn,Acrylic,India
2050,201430,End-cap,Yes,clothing,Yes,1431,STRIPED KNIT SWEATER STONE,39.99,USD,shoes,WOMAN,Autumn,Wool Blend,Portugal
2051,201431,Aisle,No,clothing,No,895,TAILORED KNIT SWEATER WITH RIPS BURGUNDY,21.95,USD,jackets,MAN,Summer,Linen,India
2052,201432,Front of Store,No,clothing,Yes,848,TECHNICAL PADDED JACKET SKY BLUE,64.99,USD,t-shirts,MAN,Winter,Cotton,China
2053,201433,End-cap,No,clothing,Yes,1061,CROPPED BOMBER JACKET LIMITED EDITION STONE,29.99,USD,shoes,WOMAN,Autumn,Polyester,Pakistan
2054,201434,Aisle,Yes,clothing,Yes,1442,RELAXED SUEDE HIGH-TOPS NAVY,21.0,USD,t-shirts,MAN,Winter,Wool,China
2055,201435,End-cap,No,clothing,Yes,814,SUEDE RETRO SNEAKERS CHARCOAL,49.95,USD,shoes,MAN,Spring,Wool Blend,Bangladesh
2056,201436,Front of Store,Yes,clothing,No,1187,RIBBED SEMI-SHEER KNIT SHIRT LIMITED EDITION OLIVE,35.99,USD,jackets,MAN,Autumn,Wool Blend,China
2057,201437,Aisle,No,clothing,No,903,KNIT KNIT PEARL SWEATER BEIGE,19.95,USD,jackets,MAN,Autumn,Wool,India
2058,201438,Aisle,Yes,clothing,No,1425,OVERSIZED TECHNICAL PADDED JACKET SAND,77.95,USD,jackets,WOMAN,Winter,Polyester,India
2059,201439,Front of Store,Yes,clothing,Yes,1642,OVERSIZED REVERSIBLE PLAID OVERSHIRT OLIVE,39.95,USD,jackets,WOMAN,Summer,Linen,China
2060,201440,Aisle,No,clothing,No,978,DOUBLE-BREASTED CROPPED TEXTURED JACKET STONE,19.95,USD,jackets,WOMAN,Autumn,Viscose,Morocco
2061,201441,End-cap,No,clothing,No,776,QUILTED KNIT SWEATER WITH RIPS IVORY,29.95,USD,jackets,MAN,Autumn,Acrylic,China
2062,201442,Aisle,No,clothing,No,1080,PLEATED WOOL AND CASHMERE BLEND RIB SWEATER BLACK,40.99,USD,shoes,WOMAN,Winter,Wool,India
2063,201443,Aisle,Yes,clothing,Yes,1471,TAILORED FINE KNIT CROP SWEATER KHAKI,28.99,USD,t-shirts,MAN,Winter,Wool,Brazil
2064,201444,End-cap,No,clothing,Yes,1017,CROPPED TEXTURED JACKET BLACK,21.99,USD,jackets,MAN,Winter,Wool,Cambodia
2065,201445,Front of Store,No,clothing,Yes,874,BELTED DOUBLE STRAP SUEDE SANDALS TAUPE,29.95,USD,jackets,WOMAN,Spring,Cotton,China
2066,201446,End-cap,No,clothing,Yes,947,KNIT CROPPED WASHED T-SHIRT,31.95,USD,jackets,MAN,Summer,Cotton,Morocco
2067,201447,Front of Store,No,clothing,No,1003,QUILTED STRUCTURED TWILL OVERSHIRT OLIVE,22.99,USD,jackets,MAN,Winter,Acrylic,Bangladesh
2068,201448,Aisle,No,clothing,No,818,OVERSIZED COTTON BLEND BOMBER JACKET BURGUNDY,19.95,USD,jackets,WOMAN,Spring,Polyester,China
2069,201449,Front of Store,No,clothing,No,979,UTILITY BASIC HEAVYWEIGHT T-SHIRT TAUPE,53.0,USD,sweaters,WOMAN,Summer,Linen,Turkey
2070,201450,End-cap,Yes,clothing,Yes,1251,TAILORED FINE KNIT CROP SWEATER BEIGE,70.99,USD,jackets,MAN,Winter,Acrylic,China
2071,201451,End-cap,Yes,clothing,Yes,1252,REGULAR MOCK NECK WOOL AND SILK BLEND KNIT TOP NAVY,86.99,USD,shoes,WOMAN,Winter,Wool Blend,China
2072,201452,Aisle,No,clothing,No,960,DOUBLE-BREASTED PADDED DENIM JACKET BROWN,29.95,USD,jackets,WOMAN,Autumn,Cotton,Vietnam
2073,201453,End-cap,Yes,clothing,No,1629,PLEATED POCKET PUFFER JACKET WHITE,27.95,USD,jackets,WOMAN,Winter,Wool,China
2074,201454,End-cap,No,clothing,Yes,831,PLEATED BASIC FOIL KNIT SWEATER ECRU,86.99,USD,jackets,WOMAN,Winter,Wool,Bangladesh
2075,201455,End-cap,Yes,clothing,No,1154,RELAXED WASHED EFFECT BOMBER JACKET SAND,55.99,USD,t-shirts,MAN,Autumn,Wool Blend,India
2076,201456,Aisle,No,clothing,Yes,871,STRUCTURED HOODED QUILTED JACKET STONE,25.99,USD,sweaters,WOMAN,Autumn,Wool,Bangladesh
2077,201457,End-cap,No,clothing,No,942,KNIT MULTIPIECE SNEAKERS BROWN,48.95,USD,jackets,MAN,Winter,Wool Blend,China
2078,201458,Aisle,Yes,clothing,Yes,1230,UTILITY PUFFER JACKET WITH POUCH POCKET,84.0,USD,jackets,WOMAN,Spring,Wool,Morocco
2079,201459,Aisle,Yes,clothing,No,1239,PLEATED HERRINGBONE TEXTURED JACKET GREY,15.99,USD,jackets,MAN,Autumn,Viscose,Bangladesh
2080,201460,Aisle,No,clothing,Yes,963,UTILITY ABSTRACT PRINT KNIT T-SHIRT,37.95,USD,shoes,WOMAN,Summer,Linen Blend,Morocco
2081,201461,End-cap,No,clothing,No,832,KNIT KNIT V-NECK SWEATER STONE,79.99,USD,jackets,WOMAN,Autumn,Polyester,Spain
2082,201462,End-cap,Yes,clothing,Yes,1208,RIBBED POCKET JACKET STONE,42.0,USD,jackets,MAN,Autumn,Viscose,India
2083,201463,Front of Store,Yes,clothing,Yes,1207,TEXTURED MOCK NECK WOOL AND SILK BLEND KNIT TOP STONE,24.0,USD,shoes,MAN,Autumn,Wool Blend,Turkey
2084,201464,End-cap,No,clothing,No,785,FAUX SUEDE PATCH JACKET WHITE,49.99,USD,jackets,MAN,Autumn,Cotton,China
2085,201465,Front of Store,No,clothing,No,957,SLIM BOUCLÉ TEXTURED JACKET BEIGE,17.95,USD,jackets,MAN,Winter,Wool,Morocco
2086,201466,Front of Store,Yes,clothing,Yes,1529,HIGH-WAIST KNIT V-NECK SWEATER WHITE,43.0,USD,jackets,WOMAN,Summer,Linen Blend,Spain
2087,201467,End-cap,No,clothing,Yes,783,TEXTURED CASHMERE BLEND KNIT SWEATER BROWN,69.99,USD,jackets,WOMAN,Autumn,Wool Blend,China
2088,201468,Front of Store,No,clothing,No,863,STRETCH WASHED TECHNICAL JACKET CHARCOAL,45.99,USD,jackets,WOMAN,Spring,Polyester,Morocco
2089,201469,Front of Store,Yes,clothing,No,1671,EMBROIDERED SUEDE LACELESS SNEAKERS ECRU,21.99,USD,sweaters,WOMAN,Winter,Viscose,India
2090,201470,Front of Store,No,clothing,Yes,709,BELTED OVERSIZE FIT T-SHIRT TAUPE,66.95,USD,jackets,MAN,Summer,Linen,Bangladesh
2091,201471,End-cap,No,clothing,No,795,ABSTRACT PRINT T-SHIRT SAND,39.95,USD,shoes,MAN,Summer,Linen Blend,Morocco
2092,201472,Front of Store,No,clothing,Yes,765,REGULAR POCKET OVERSHIRT WHITE,39.99,USD,shoes,WOMAN,Autumn,Cotton,Brazil
2093,201473,Aisle,No,clothing,No,1047,KNIT KNIT SWEATER WITH PIPING TAUPE,21.95,USD,jackets,WOMAN,Winter,Polyester,Vietnam
2094,201474,Front of Store,No,clothing,Yes,1061,HIGH-WAIST FAUX LEATHER JACKET TAUPE,25.99,USD,shoes,WOMAN,Winter,Wool,China
2095,201475,Aisle,No,clothing,No,728,BOXY FIT DENIM JACKET GREY,49.99,USD,jeans,MAN,Spring,Denim,Bangladesh
2096,201476,Front of Store,No,clothing,No,1048,LINEN RIB COLLAR JACKET NAVY,32.95,USD,jackets,WOMAN,Summer,Cotton,China
2097,201477,End-cap,No,clothing,No,684,OVERSIZED RIPPED DENIM JACKET BEIGE,69.95,USD,sweaters,MAN,Spring,Cotton,Portugal
2098,201478,Aisle,No,clothing,No,743,UTILITY WOOL BLEND KNIT SWEATER BURGUNDY,105.99,USD,sweaters,MAN,Summer,Linen Blend,China
2099,201479,End-cap,Yes,clothing,Yes,1457,PLEATED CABLE KNIT METALLIC SWEATER STONE,73.95,USD,jackets,MAN,Winter,Wool,Spain
2100,201480,Aisle,Yes,clothing,Yes,1547,HIGH-WAIST KNIT OPEN BACK PEARLY SWEATER BURGUNDY,33.99,USD,sweaters,WOMAN,Winter,Wool,India
2101,201481,End-cap,No,clothing,Yes,1055,STRETCH KNIT PEARL SWEATER KHAKI,21.99,USD,jackets,WOMAN,Winter,Wool Blend,Brazil
2102,201482,Aisle,No,clothing,No,934,BASIC SLIM FIT T-SHIRT BEIGE,32.99,USD,jackets,MAN,Summer,Cotton,Turkey
2103,201483,Front of Store,Yes,clothing,No,1287,OVERSIZED HEART PRINT T-SHIRT,86.0,USD,jackets,MAN,Summer,Cotton,Turkey
2104,201484,End-cap,No,clothing,No,862,FLEECE BOMBER JACKET SKY BLUE,45.95,USD,jackets,MAN,Autumn,Cotton,China
2105,201485,End-cap,Yes,clothing,Yes,1417,EMBROIDERED 100% WOOL SUIT JACKET KHAKI,31.95,USD,jackets,WOMAN,Spring,Linen,China
2106,201486,End-cap,Yes,clothing,Yes,1236,RELAXED TUXEDO JACKET BURGUNDY,16.99,USD,jackets,MAN,Autumn,Viscose,China
2107,201487,End-cap,No,clothing,No,891,OVERSIZED HOODED DENIM JACKET BLACK,59.99,USD,jackets,WOMAN,Autumn,Cotton,Turkey
2108,201488,End-cap,No,clothing,No,985,HIGH-WAIST FAUX SUEDE OVERSHIRT STONE,38.0,USD,jackets,WOMAN,Summer,Linen Blend,China
2109,201489,Aisle,No,clothing,Yes,1056,TEXTURED CROPPED LEATHER JACKET SAND,17.99,USD,jackets,WOMAN,Winter,Wool,China
2110,201490,Aisle,Yes,clothing,Yes,1396,SATIN SUEDE RUNNING SNEAKERS OLIVE,16.99,USD,jackets,WOMAN,Autumn,Wool Blend,Portugal
2111,201491,End-cap,No,clothing,No,839,DOUBLE-BREASTED CROPPED OVERSHIRT OLIVE,59.99,USD,sweaters,WOMAN,Spring,Cotton,Portugal
2112,201492,Aisle,No,clothing,Yes,910,HIGH-WAIST TUXEDO JACKET WHITE,19.0,USD,jackets,WOMAN,Autumn,Wool Blend,Cambodia
2113,201493,End-cap,No,clothing,Yes,759,RELAXED MULTIPIECE SNEAKERS SKY BLUE,63.99,USD,shoes,MAN,Winter,Acrylic,Portugal
2114,201494,Aisle,Yes,clothing,Yes,1380,TEXTURED KNIT SWEATER WITH PIPING STONE,20.99,USD,sweaters,WOMAN,Autumn,Wool,Turkey
2115,201495,Aisle,Yes,clothing,Yes,1578,STRUCTURED STRUCTURED TWILL OVERSHIRT,22.0,USD,sweaters,WOMAN,Summer,Cotton,China
2116,201496,End-cap,Yes,clothing,No,1285,REGULAR SUEDE FISHERMAN SANDALS GREY,49.95,USD,shoes,WOMAN,Spring,Linen,India
2117,201497,End-cap,Yes,clothing,No,1340,RELAXED CROPPED BOMBER JACKET LIMITED EDITION BURGUNDY,37.99,USD,t-shirts,MAN,Autumn,Wool,Cambodia
2118,201498,Aisle,No,clothing,Yes,763,RELAXED CROPPED BOMBER JACKET LIMITED EDITION SKY BLUE,69.99,USD,jackets,WOMAN,Spring,Linen,China
2119,201499,Aisle,Yes,clothing,No,1425,SATIN KNIT PEARL SWEATER WHITE,26.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Turkey
2120,201500,Front of Store,Yes,clothing,Yes,1454,DOUBLE-BREASTED LIGHTWEIGHT PUFFER JACKET WHITE,45.99,USD,jackets,WOMAN,Winter,Wool Blend,India
2121,201501,Aisle,Yes,clothing,Yes,1391,SLIM CHUNKY SOLE CANVAS LACE-UP BOOTS CHARCOAL,16.99,USD,sweaters,WOMAN,Spring,Polyester,Brazil
2122,201502,Front of Store,Yes,clothing,No,1504,TAILORED HOUNDSTOOTH SUIT JACKET GREY,29.99,USD,sweaters,WOMAN,Spring,Cotton,Morocco
2123,201503,End-cap,No,clothing,Yes,965,STRUCTURED 100% FEATHER FILL PUFFER JACKET,27.95,USD,shoes,WOMAN,Winter,Wool Blend,Vietnam
2124,201504,End-cap,Yes,clothing,Yes,1439,TEXTURED CONTRAST TOPSTITCHING CROP KNIT SWEATER,17.99,USD,jackets,MAN,Winter,Wool Blend,Turkey
2125,201505,Aisle,No,clothing,No,955,EMBROIDERED KNIT SWEATER WITH PEARLS BURGUNDY,22.99,USD,jackets,WOMAN,Winter,Wool,Pakistan
2126,201506,Front of Store,No,clothing,No,869,SLIM HERRINGBONE TEXTURED JACKET STONE,15.95,USD,jackets,MAN,Spring,Viscose,Spain
2127,201507,Front of Store,No,clothing,No,852,SUEDE HIGH-TOPS WHITE,39.99,USD,jackets,MAN,Autumn,Wool Blend,Morocco
2128,201508,Front of Store,Yes,clothing,No,1438,RIBBED COLORBLOCK KNIT CROP SWEATER NAVY,34.0,USD,shoes,WOMAN,Spring,Linen,India
2129,201509,Aisle,No,clothing,No,869,PLEATED BOMBER JACKET BURGUNDY,32.0,USD,jackets,MAN,Winter,Wool,China
2130,201510,Front of Store,Yes,clothing,Yes,1638,CROPPED SUIT JACKET SAND,25.95,USD,jackets,WOMAN,Summer,Cotton,India
2131,201511,Aisle,No,clothing,No,729,QUILTED SUEDE LACELESS SNEAKERS,89.99,USD,jackets,WOMAN,Spring,Linen Blend,Vietnam
2132,201512,Aisle,No,clothing,Yes,1137,OVERSIZED BASIC 100% WOOL SWEATER CHARCOAL,17.99,USD,shoes,WOMAN,Winter,Wool Blend,Morocco
2133,201513,End-cap,No,clothing,No,818,TAILORED CONTRAST SOLE LEATHER SNEAKERS KHAKI,35.95,USD,sweaters,MAN,Autumn,Cotton,Bangladesh
2134,201514,End-cap,Yes,clothing,Yes,1688,RELAXED 100% LINEN OVERSHIRT WHITE,32.99,USD,t-shirts,WOMAN,Summer,Cotton,Vietnam
2135,201515,End-cap,No,clothing,Yes,816,CROPPED SLIM FIT SUIT JACKET STONE,45.99,USD,t-shirts,MAN,Spring,Polyester,Vietnam
2136,201516,Aisle,No,clothing,No,1000,HIGH-WAIST ABSTRACT PRINT T-SHIRT OLIVE,25.99,USD,sweaters,WOMAN,Summer,Linen,Bangladesh
2137,201517,Front of Store,No,clothing,No,621,RIBBED CONTRAST TOPSTITCHING CROP KNIT SWEATER BROWN,79.95,USD,jackets,MAN,Autumn,Wool,Vietnam
2138,201518,Aisle,Yes,clothing,Yes,1340,HIGH-WAIST CONTRAST INTERIOR SWEATER BLACK,19.99,USD,t-shirts,MAN,Autumn,Wool,Portugal
2139,201519,End-cap,No,clothing,No,909,RIBBED COTTON OVERSHIRT GREY,25.99,USD,shoes,MAN,Spring,Linen,Bangladesh
2140,201520,End-cap,No,clothing,Yes,656,TEXT T-SHIRT ECRU,79.99,USD,jackets,MAN,Spring,Cotton,Bangladesh
2141,201521,End-cap,No,clothing,Yes,992,SATIN MIXED COLLAR WAXED JACKET ECRU,38.99,USD,jackets,MAN,Winter,Wool Blend,Bangladesh
2142,201522,End-cap,No,clothing,No,745,STRETCH TEXTURED POCKET JACKET BLACK,79.99,USD,sweaters,WOMAN,Autumn,Cotton,Vietnam
2143,201523,Aisle,Yes,clothing,Yes,1203,STRETCH LEATHER JACKET BLACK,41.99,USD,jackets,MAN,Spring,Denim,Bangladesh
2144,201524,End-cap,Yes,clothing,Yes,1638,KNIT WOOL BLEND TEXTURED JACKET,18.99,USD,sweaters,WOMAN,Winter,Wool,China
2145,201525,End-cap,Yes,clothing,Yes,1862,PLEATED EMBROIDERED PATCH JACKET STONE,18.99,USD,jackets,WOMAN,Winter,Wool,China
2146,201526,Front of Store,No,clothing,Yes,1089,RIBBED KNIT SWEATER WITH PIPING SAND,27.95,USD,jackets,WOMAN,Winter,Wool,Bangladesh
2147,201527,End-cap,Yes,clothing,Yes,1253,SUIT JACKET IN 100% LINEN,19.95,USD,jackets,MAN,Spring,Linen,Cambodia
2148,201528,Aisle,No,clothing,No,1026,CROPPED FAUX FUR JEWEL SWEATER BEIGE,28.99,USD,shoes,MAN,Winter,Wool Blend,Morocco
2149,201529,Aisle,No,clothing,No,944,LINEN POCKET PUFFER JACKET NAVY,31.95,USD,t-shirts,WOMAN,Summer,Cotton,China
2150,201530,End-cap,Yes,clothing,Yes,1142,HIGH-WAIST BRAIDED COLOR BLOCK SWEATER STONE,67.99,USD,jackets,WOMAN,Autumn,Acrylic,China
2151,201531,End-cap,Yes,clothing,No,1411,QUILTED ABSTRACT JACQUARD SWEATER GREY,40.0,USD,jackets,MAN,Summer,Linen,Bangladesh
2152,201532,Front of Store,No,clothing,No,966,WASHED TECHNICAL JACKET,25.99,USD,jackets,WOMAN,Autumn,Polyester,Vietnam
2153,201533,End-cap,Yes,clothing,Yes,1043,CABLE KNIT METALLIC SWEATER NAVY,53.99,USD,t-shirts,MAN,Autumn,Wool,Spain
2154,201534,Aisle,Yes,clothing,No,1551,POCKET DENIM OVERSHIRT BROWN,29.99,USD,jackets,WOMAN,Winter,Wool Blend,Vietnam
2155,201535,Aisle,No,clothing,No,866,EMBROIDERED FINE KNIT CROP SWEATER OLIVE,29.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Portugal
2156,201536,End-cap,Yes,clothing,No,1529,REGULAR STRETCH SUIT JACKET KHAKI,15.99,USD,jackets,MAN,Winter,Cotton,India
2157,201537,Aisle,Yes,clothing,Yes,1445,STRUCTURED PADDED CORDUROY OVERSHIRT,17.95,USD,sweaters,WOMAN,Autumn,Cotton,Turkey
2158,201538,End-cap,Yes,clothing,Yes,1473,TEXT T-SHIRT BROWN,52.95,USD,jackets,WOMAN,Spring,Linen,Spain
2159,201539,End-cap,No,clothing,Yes,826,TEXTURED DENIM JACKET LIMITED EDITION,19.99,USD,jackets,WOMAN,Autumn,Wool Blend,Portugal
2160,201540,Aisle,Yes,clothing,No,1505,FOIL KNIT CROP SWEATER KHAKI,20.95,USD,shoes,WOMAN,Autumn,Wool Blend,Pakistan
2161,201541,Aisle,No,clothing,Yes,895,BELTED PLAID TIE DYE OVERSHIRT GREY,89.99,USD,jackets,WOMAN,Winter,Cotton,Bangladesh
2162,201542,Front of Store,No,clothing,No,746,STRETCH BASIC FOIL KNIT SWEATER SAND,49.99,USD,sweaters,MAN,Autumn,Polyester,Bangladesh
2163,201543,End-cap,No,clothing,No,872,UTILITY FAUX FUR JEWEL SWEATER ECRU,75.99,USD,jackets,WOMAN,Summer,Linen,India
2164,201544,End-cap,No,clothing,No,947,OVERSIZED CROPPED JACKET LIMITED EDITION TAUPE,25.95,USD,jackets,WOMAN,Autumn,Wool Blend,Vietnam
2165,201545,Front of Store,Yes,clothing,Yes,1480,BELTED KNIT V-NECK SWEATER SAND,29.99,USD,jackets,WOMAN,Autumn,Polyester,Brazil
2166,201546,Front of Store,No,clothing,No,826,REGULAR PURL KNIT SWEATER WHITE,22.99,USD,shoes,MAN,Autumn,Wool,Pakistan
2167,201547,Aisle,No,clothing,No,812,STRUCTURED COTTON BLEND BOMBER JACKET BLACK,33.99,USD,jackets,MAN,Winter,Viscose,India
2168,201548,Front of Store,Yes,clothing,No,1285,PADDED CORDUROY OVERSHIRT STONE,19.95,USD,jackets,WOMAN,Autumn,Wool,China
2169,201549,Aisle,Yes,clothing,Yes,1513,TAILORED CROPPED BOMBER JACKET LIMITED EDITION IVORY,13.99,USD,t-shirts,WOMAN,Spring,Cotton,Turkey
2170,201550,End-cap,No,clothing,No,741,BELTED PLAID OVERSHIRT ECRU,69.95,USD,jackets,MAN,Autumn,Wool,Vietnam
2171,201551,Front of Store,No,clothing,Yes,1017,HIGH-WAIST HOODED QUILTED JACKET STONE,28.99,USD,jackets,WOMAN,Summer,Cotton,Portugal
2172,201552,Aisle,No,clothing,No,883,HIGH-WAIST SUIT JACKET IN 100% LINEN IVORY,19.95,USD,jackets,WOMAN,Spring,Linen,China
2173,201553,Front of Store,No,clothing,No,1040,PADDED DENIM JACKET ECRU,55.99,USD,sweaters,WOMAN,Winter,Wool,Bangladesh
2174,201554,End-cap,Yes,clothing,Yes,1285,RIBBED BASIC SLIM FIT T-SHIRT OLIVE,17.99,USD,sweaters,MAN,Spring,Linen,Bangladesh
2175,201555,Aisle,No,clothing,No,837,QUILTED REVERSIBLE PLAID OVERSHIRT,35.0,USD,jackets,MAN,Autumn,Wool,Pakistan
2176,201556,Aisle,No,clothing,Yes,848,STRUCTURED CONTRASTING PATCHES BOMBER JACKET ECRU,49.99,USD,jackets,WOMAN,Autumn,Wool,Cambodia
2177,201557,Aisle,No,clothing,No,890,BASIC FOIL KNIT SWEATER WHITE,24.99,USD,jackets,MAN,Summer,Wool,Bangladesh
2178,201558,Front of Store,No,clothing,No,763,RELAXED UTILITY POCKET JACKET KHAKI,87.95,USD,jackets,MAN,Winter,Wool Blend,India
2179,201559,End-cap,No,clothing,No,800,UTILITY STRIPED JACQUARD T-SHIRT STONE,77.95,USD,jackets,WOMAN,Summer,Linen,India
2180,201560,End-cap,No,clothing,No,933,HOODED TECHNICAL JACKET,19.95,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh
2181,201561,Aisle,Yes,clothing,Yes,1201,QUILTED CROPPED WASHED T-SHIRT CHARCOAL,16.99,USD,sweaters,MAN,Spring,Cotton,China
2182,201562,End-cap,No,clothing,Yes,902,PLEATED MULTI-PIECED RETRO SNEAKERS KHAKI,21.99,USD,jackets,MAN,Summer,Linen Blend,Turkey
2183,201563,End-cap,No,clothing,Yes,796,RIBBED WOOL BLEND SUIT JACKET CHARCOAL,69.95,USD,shoes,MAN,Autumn,Wool Blend,Bangladesh
2184,201564,Front of Store,No,clothing,No,853,STRETCH CROPPED LEATHER JACKET TAUPE,19.99,USD,sweaters,WOMAN,Spring,Linen,Turkey
2185,201565,End-cap,Yes,clothing,No,1306,RIBBED CHUNKY SNEAKERS,38.95,USD,jackets,MAN,Spring,Linen,India
2186,201566,End-cap,Yes,clothing,Yes,1208,FAUX LEATHER JACKET,43.99,USD,jackets,MAN,Spring,Viscose,Portugal
2187,201567,Aisle,No,clothing,No,769,BELTED SLIM FIT SUIT JACKET,29.0,USD,sweaters,MAN,Autumn,Polyester,China
2188,201568,Front of Store,Yes,clothing,No,1398,KNIT WASHED EFFECT BOMBER JACKET KHAKI,41.95,USD,jackets,WOMAN,Autumn,Wool,China
2189,201569,Aisle,No,clothing,Yes,886,HIGH-WAIST BASIC 100% WOOL SWEATER STONE,39.99,USD,sweaters,WOMAN,Summer,Linen,Turkey
2190,201570,End-cap,No,clothing,No,658,RELAXED WOOL BLEND FELT TEXTURE JACKET GREY,89.95,USD,jackets,MAN,Spring,Cotton,India
2191,201571,End-cap,No,clothing,Yes,783,DOUBLE-BREASTED 100% LINEN OVERSHIRT SAND,35.99,USD,t-shirts,WOMAN,Spring,Linen Blend,Pakistan
2192,201572,Aisle,No,clothing,Yes,923,WASHED TECHNICAL JACKET SAND,22.99,USD,jackets,WOMAN,Autumn,Cotton,India
2193,201573,Aisle,No,clothing,Yes,690,LINEN DENIM BOMBER JACKET STONE,105.99,USD,jackets,WOMAN,Summer,Linen,Pakistan
2194,201574,End-cap,No,clothing,No,921,KNIT BOUCLÉ TEXTURED JACKET,21.95,USD,jackets,MAN,Winter,Wool,Bangladesh
2195,201575,End-cap,No,clothing,No,1003,KNIT STRAP SANDALS OLIVE,39.95,USD,shoes,WOMAN,Summer,Cotton,India
2196,201576,Aisle,No,clothing,No,793,TEXTURED SUEDE STRAP SANDALS SKY BLUE,29.99,USD,t-shirts,MAN,Spring,Linen,Turkey
2197,201577,End-cap,No,clothing,No,886,BELTED FAUX SUEDE OVERSHIRT SKY BLUE,35.99,USD,jackets,WOMAN,Autumn,Viscose,Bangladesh
2198,201578,Front of Store,No,clothing,Yes,905,BAGGY BELTED JEANS BROWN,35.95,USD,jackets,WOMAN,Autumn,Cotton,Bangladesh
2199,201579,Front of Store,Yes,clothing,Yes,1159,STRETCH ADHERENT STRIPES SNEAKERS,51.99,USD,jackets,MAN,Autumn,Polyester,Turkey
2200,201580,End-cap,Yes,clothing,No,1451,FAUX SHEARLING LINED SUEDE BOOTS IVORY,63.95,USD,t-shirts,WOMAN,Winter,Polyester,Turkey
2201,201581,End-cap,Yes,clothing,Yes,1587,UTILITY WOOL BLEND TEXTURED JACKET BROWN,33.95,USD,jackets,WOMAN,Summer,Cotton,Cambodia
2202,201582,End-cap,Yes,clothing,Yes,1281,FOIL KNIT CROP SWEATER,35.99,USD,jackets,MAN,Autumn,Wool,Portugal
2203,201583,Front of Store,No,clothing,No,987,PLEATED 100% LINEN OVERSHIRT ECRU,55.95,USD,jackets,MAN,Summer,Cotton,China
2204,201584,Aisle,Yes,clothing,Yes,1480,HIGH-WAIST COTTON BLEND BOMBER JACKET SAND,25.99,USD,sweaters,WOMAN,Summer,Cotton,Cambodia
2205,201585,End-cap,Yes,clothing,Yes,1642,DOUBLE-BREASTED STRUCTURED TWILL OVERSHIRT GREY,27.99,USD,jackets,WOMAN,Winter,Cotton,China
2206,201586,End-cap,No,clothing,No,1013,PURL KNIT SWEATER TAUPE,27.99,USD,jackets,WOMAN,Winter,Wool Blend,Cambodia
